   #Iter           <M>_x           <M>_y           <M>_z             <M>        M_{stdv}
  243600  1.30044025E-04 -2.39390296E-05  1.39394083E-01  1.39394802E-01  2.61301391E-03
  243700  1.47065998E-04  1.38340549E-04  1.39276670E-01  1.39277268E-01  2.50539976E-03
  243800  8.95041451E-05 -1.63415319E-06  1.39576263E-01  1.39576524E-01  2.58673774E-03
  243900  1.92878165E-04  7.91980990E-05  1.39352508E-01  1.39353031E-01  2.49096640E-03
  244000 -2.68547162E-04  2.48130414E-04  1.39472016E-01  1.39472563E-01  2.57065472E-03
  244100 -6.30432576E-05 -1.61898064E-04  1.39294990E-01  1.39295414E-01  2.55484082E-03
  244200 -2.90834627E-05  2.06504864E-04  1.39269070E-01  1.39269563E-01  2.59185153E-03
  244300  3.47814542E-04  1.26957580E-04  1.39549804E-01  1.39550611E-01  2.59729723E-03
  244400 -3.12810228E-05  2.32584705E-05  1.39179606E-01  1.39179945E-01  2.54655556E-03
  244500  3.89329335E-05  2.03725160E-04  1.39330684E-01  1.39331052E-01  2.55206850E-03
  244600 -1.06712135E-04 -3.66056815E-05  1.39434775E-01  1.39435104E-01  2.64855453E-03
  244700  1.55031154E-05 -8.00203190E-05  1.39357087E-01  1.39357438E-01  2.60413124E-03
  244800  9.43538371E-05 -6.96683744E-05  1.39319734E-01  1.39320022E-01  2.63631309E-03
  244900  6.66584186E-05 -1.04991051E-04  1.39261292E-01  1.39261885E-01  2.57545576E-03
  245000 -2.03627088E-04  5.69162517E-05  1.39479428E-01  1.39480268E-01  2.53244332E-03
  245100 -7.84191763E-05 -3.15673038E-05  1.39340289E-01  1.39340691E-01  2.68836031E-03
  245200  1.00505545E-04 -5.37761448E-06  1.39402369E-01  1.39403000E-01  2.78719733E-03
  245300 -1.69592979E-06 -1.22225246E-04  1.39326978E-01  1.39327114E-01  2.61440881E-03
  245400 -1.48418495E-05 -1.78865065E-05  1.39483717E-01  1.39483934E-01  2.58377599E-03
  245500  1.36185186E-04  7.65523845E-05  1.39485312E-01  1.39485691E-01  2.63084719E-03
  245600 -9.74722861E-05 -4.41928583E-05  1.39510893E-01  1.39511600E-01  2.65330666E-03
  245700  6.73490607E-05  2.09945757E-04  1.39234686E-01  1.39235067E-01  2.60583942E-03
  245800 -1.22190948E-04  2.43476389E-04  1.39541809E-01  1.39542310E-01  2.79323637E-03
  245900  2.04970577E-04  1.15202458E-04  1.39425901E-01  1.39426365E-01  2.68963327E-03
  246000 -1.89218004E-04  6.29133818E-05  1.39340807E-01  1.39341045E-01  2.51364125E-03
  246100  2.40857930E-05 -2.31089711E-04  1.39072004E-01  1.39072785E-01  2.63481643E-03
  246200 -1.97511808E-05  1.27052855E-04  1.39376863E-01  1.39377181E-01  2.60972500E-03
  246300 -3.46908198E-05 -2.46803247E-05  1.39469182E-01  1.39469722E-01  2.66393608E-03
  246400  8.43739097E-05 -1.41237571E-04  1.39426401E-01  1.39426935E-01  2.50997440E-03
  246500  6.05555002E-05  9.62164657E-05  1.39316860E-01  1.39317363E-01  2.48216389E-03
  246600  1.53558469E-04  3.34264445E-05  1.39401295E-01  1.39401839E-01  2.69278903E-03
  246700 -1.53428999E-05 -5.51019991E-05  1.39294757E-01  1.39295081E-01  2.53455253E-03
  246800  7.34363448E-05 -5.69445817E-05  1.39381827E-01  1.39381983E-01  2.69713273E-03
  246900  4.22357081E-05  1.19909917E-04  1.39411622E-01  1.39412083E-01  2.62164115E-03
  247000 -3.00401149E-04  7.75888889E-05  1.39156144E-01  1.39156891E-01  2.49184877E-03
  247100  2.15321379E-06  3.93231510E-05  1.39207683E-01  1.39207871E-01  2.58743629E-03
  247200  2.62754775E-06 -8.56320846E-05  1.39169970E-01  1.39170437E-01  2.57205575E-03
  247300 -1.36286596E-05 -7.85440480E-05  1.39331549E-01  1.39332104E-01  2.66658384E-03
  247400  4.68124582E-05 -1.16569639E-04  1.39376644E-01  1.39377341E-01  2.61323809E-03
  247500 -6.94278464E-05 -3.27483558E-05  1.39251269E-01  1.39251933E-01  2.65734934E-03
  247600 -2.15247144E-05  2.61564571E-04  1.39504286E-01  1.39504839E-01  2.64718850E-03
  247700  1.42733810E-04  1.79292762E-04  1.39587464E-01  1.39588035E-01  2.57767872E-03
  247800  1.73109312E-04 -2.14405830E-04  1.39553466E-01  1.39554162E-01  2.62139213E-03
  247900  1.70947437E-04  4.27724022E-05  1.39666665E-01  1.39667464E-01  2.72348857E-03
  248000  2.31849085E-04  7.93513991E-05  1.39443282E-01  1.39443748E-01  2.62457589E-03
  248100 -1.98925504E-04  7.99352591E-05  1.39288699E-01  1.39289266E-01  2.72927674E-03
  248200 -1.41625344E-04  2.17813897E-05  1.39472861E-01  1.39473247E-01  2.57298219E-03
  248300  9.40980211E-05 -2.20307855E-05  1.39298992E-01  1.39299273E-01  2.64533942E-03
  248400  9.03915964E-05 -1.84136381E-04  1.39421263E-01  1.39421626E-01  2.43852960E-03
  248500 -7.35105579E-06  1.02131221E-04  1.39402519E-01  1.39403249E-01  2.41973331E-03
  248600  1.24732114E-04  1.22032750E-04  1.39249206E-01  1.39249798E-01  2.64881880E-03
  248700  4.48382529E-05 -4.06457525E-05  1.39428425E-01  1.39429123E-01  2.64714966E-03
  248800 -2.25794339E-04 -1.02370501E-04  1.39321770E-01  1.39322225E-01  2.62141401E-03
  248900  1.83097878E-04 -6.39752049E-05  1.39371118E-01  1.39371617E-01  2.57893006E-03
  249000  2.09618646E-05  1.14336974E-04  1.39403595E-01  1.39404207E-01  2.64026083E-03
  249100  5.43839739E-05  9.80276939E-05  1.39499174E-01  1.39499783E-01  2.58864112E-03
  249200  6.55165605E-05 -1.18996907E-04  1.39279034E-01  1.39279979E-01  2.48537829E-03
  249300  1.24686868E-04  9.81010609E-05  1.39262150E-01  1.39262563E-01  2.66140863E-03
  249400 -6.06704190E-05  2.60171372E-05  1.39309822E-01  1.39310477E-01  2.49681796E-03
  249500 -6.05266101E-05  2.99145451E-04  1.39422144E-01  1.39422869E-01  2.31487833E-03
  249600 -5.12936692E-05 -7.33380092E-05  1.39386422E-01  1.39386466E-01  2.41757269E-03
  249700  1.27095015E-04 -5.92102737E-05  1.39479941E-01  1.39480600E-01  2.62080347E-03
  249800  2.30732227E-04  2.54758552E-04  1.39619773E-01  1.39620850E-01  2.55399450E-03
  249900 -3.29090311E-04 -1.00250222E-05  1.39336657E-01  1.39338625E-01  2.57273508E-03
  250000 -9.54775796E-05 -1.12572803E-05  1.39316975E-01  1.39317527E-01  2.52816577E-03
  250100 -2.08301125E-05 -3.69133451E-05  1.39348838E-01  1.39349285E-01  2.53911680E-03
  250200 -4.65681376E-05  1.23074056E-04  1.39418558E-01  1.39418996E-01  2.51824964E-03
  250300 -1.23625292E-04  6.07172557E-05  1.39495787E-01  1.39496361E-01  2.72845561E-03
  250400 -2.08475254E-04 -3.53933864E-05  1.39409652E-01  1.39410115E-01  2.57734573E-03
  250500  1.97155953E-05 -4.89020364E-05  1.39333680E-01  1.39333973E-01  2.66926109E-03
  250600  1.19147833E-04 -1.14502202E-05  1.39417891E-01  1.39418338E-01  2.48559145E-03
  250700  9.64833195E-05  1.67567752E-04  1.39365525E-01  1.39365851E-01  2.60856321E-03
  250800 -5.78420245E-05 -5.08135152E-06  1.39489849E-01  1.39490252E-01  2.42957212E-03
  250900  3.96752297E-05  1.92380236E-04  1.39622185E-01  1.39622585E-01  2.68154989E-03
  251000 -5.75780560E-05 -1.44506260E-05  1.39426750E-01  1.39427792E-01  2.45982514E-03
  251100  2.04907717E-04  5.19635869E-05  1.39712247E-01  1.39712822E-01  2.76376123E-03
  251200  3.87408377E-06 -4.83860159E-05  1.39459622E-01  1.39459815E-01  2.66629060E-03
  251300 -9.73144155E-05  3.47539218E-05  1.39592019E-01  1.39592266E-01  2.67328547E-03
  251400 -3.43698601E-05  7.52566599E-05  1.39368872E-01  1.39369299E-01  2.62297309E-03
  251500 -1.58934040E-06  1.98629914E-05  1.39544954E-01  1.39545646E-01  2.59438558E-03
  251600 -1.63138590E-04  9.87150258E-05  1.39753766E-01  1.39754505E-01  2.57303753E-03
  251700 -1.35935974E-04  1.48630337E-05  1.39375453E-01  1.39375860E-01  2.52836549E-03
  251800  5.51613141E-05 -3.05519864E-04  1.39225364E-01  1.39226315E-01  2.66864690E-03
  251900 -3.25934013E-05  2.05966997E-05  1.39504965E-01  1.39505488E-01  2.59836321E-03
  252000 -2.11264097E-05  7.06298689E-05  1.39508129E-01  1.39508364E-01  2.60883285E-03
  252100  1.76051484E-04 -1.10843527E-04  1.39598570E-01  1.39599059E-01  2.59745242E-03
  252200 -2.67706194E-04 -5.59489035E-05  1.39394277E-01  1.39394676E-01  2.46869364E-03
  252300 -3.05374755E-05 -2.51322866E-05  1.39467798E-01  1.39468378E-01  2.63785002E-03
  252400 -1.67209781E-04  2.37882925E-05  1.39603601E-01  1.39604018E-01  2.72572021E-03
  252500 -2.83559477E-04 -3.62415105E-05  1.39552478E-01  1.39553595E-01  2.39148187E-03
  252600  3.82270192E-05 -1.39124777E-05  1.39480869E-01  1.39481279E-01  2.52983468E-03
  252700  2.04305930E-04  2.67925617E-05  1.39449576E-01  1.39450213E-01  2.52803322E-03
  252800  3.04464647E-05 -1.78408842E-04  1.39491298E-01  1.39491950E-01  2.30320722E-03
  252900 -3.11738151E-05 -2.55853330E-06  1.39443461E-01  1.39443899E-01  2.58182030E-03
  253000 -5.45753312E-05  9.78311701E-05  1.39426734E-01  1.39427132E-01  2.66589645E-03
  253100  6.22617296E-05  1.63888097E-05  1.39655685E-01  1.39655905E-01  2.67350325E-03
  253200  3.64862842E-05  1.83681469E-04  1.39272921E-01  1.39273613E-01  2.55993825E-03
  253300 -2.65933349E-05  5.39956143E-05  1.39615907E-01  1.39616390E-01  2.53909974E-03
  253400 -1.79637284E-05  6.45485110E-05  1.39477277E-01  1.39477704E-01  2.54995763E-03
  253500 -1.85352604E-05  1.79683805E-04  1.39577138E-01  1.39577663E-01  2.47910452E-03
  253600 -2.53194370E-05 -1.39690293E-04  1.39372465E-01  1.39372882E-01  2.63541811E-03
  253700  1.85759067E-05  1.88691210E-05  1.39251255E-01  1.39252369E-01  2.39997566E-03
  253800  1.14751682E-04  2.46139087E-04  1.39583048E-01  1.39583492E-01  2.61488288E-03
  253900 -1.48430224E-04  1.06869480E-04  1.39559992E-01  1.39560342E-01  2.58390504E-03
  254000 -8.79037434E-05  1.86014578E-04  1.39286921E-01  1.39287384E-01  2.56563926E-03
  254100 -7.22073786E-05 -2.07556803E-04  1.39523274E-01  1.39523816E-01  2.54900287E-03
  254200  2.72667371E-05  9.96647318E-05  1.39266438E-01  1.39266717E-01  2.69652035E-03
  254300  2.24102181E-04 -6.60527299E-05  1.39349156E-01  1.39350036E-01  2.69362871E-03
  254400  1.74557075E-04  2.45287029E-04  1.39335783E-01  1.39336571E-01  2.60019398E-03
  254500  8.41342185E-05 -1.06095700E-04  1.39357805E-01  1.39358243E-01  2.48041857E-03
  254600  9.91324352E-05  8.29226147E-05  1.39494627E-01  1.39494839E-01  2.43965623E-03
  254700  1.02412696E-04 -1.18400244E-04  1.39469909E-01  1.39470226E-01  2.49771873E-03
  254800  3.80086125E-05 -1.85519512E-04  1.39226587E-01  1.39227783E-01  2.64178490E-03
  254900 -1.34283239E-04  1.43664088E-04  1.39492682E-01  1.39493163E-01  2.48406478E-03
  255000 -7.14519839E-05  5.71072293E-05  1.39598326E-01  1.39598661E-01  2.53335758E-03
  255100  3.01301349E-05 -7.22962466E-05  1.39287498E-01  1.39288182E-01  2.45423691E-03
  255200  3.76833511E-05  5.70805953E-05  1.39485662E-01  1.39486020E-01  2.62863421E-03
  255300  1.07405427E-04  1.53980640E-04  1.39471063E-01  1.39471783E-01  2.51204321E-03
  255400 -1.35418081E-04  5.68929122E-05  1.39690241E-01  1.39690993E-01  2.63083234E-03
  255500 -1.00830515E-04  5.79293471E-05  1.39593843E-01  1.39594097E-01  2.72969400E-03
  255600  2.09503876E-04  1.51360451E-05  1.39605042E-01  1.39605530E-01  2.62223775E-03
  255700 -1.47586727E-04 -6.74741426E-05  1.39383956E-01  1.39384495E-01  2.47172714E-03
  255800 -1.65967694E-04  2.39438846E-05  1.39471587E-01  1.39472293E-01  2.68280231E-03
  255900  2.90846210E-05 -1.72235105E-05  1.39807013E-01  1.39808121E-01  2.53298990E-03
  256000  5.06408187E-05  7.16607240E-05  1.39721007E-01  1.39721157E-01  2.53954877E-03
  256100  1.46845449E-05  9.60589833E-05  1.39534463E-01  1.39534658E-01  2.65266197E-03
  256200 -8.18872343E-05  1.01593543E-04  1.39571090E-01  1.39571806E-01  2.47834688E-03
  256300  2.54514422E-04  4.80029293E-07  1.39673615E-01  1.39674673E-01  2.54393731E-03
  256400 -2.15766180E-04  8.54047767E-06  1.39600591E-01  1.39601202E-01  2.53591666E-03
  256500  1.44977487E-04 -9.62808542E-05  1.39518388E-01  1.39518737E-01  2.42390847E-03
  256600  2.43927240E-04 -1.15628066E-04  1.39427166E-01  1.39428140E-01  2.41550348E-03
  256700  7.46033678E-05 -7.08068697E-05  1.39598478E-01  1.39598862E-01  2.61644643E-03
  256800 -6.20583339E-05 -5.42887229E-05  1.39584777E-01  1.39584977E-01  2.66498560E-03
  256900  6.02416968E-05  2.46873367E-05  1.39649949E-01  1.39650339E-01  2.60426171E-03
  257000  8.05791727E-05  2.83201376E-04  1.39478339E-01  1.39478937E-01  2.44075134E-03
  257100  8.22657326E-05 -9.24954165E-05  1.39678132E-01  1.39678438E-01  2.49082528E-03
  257200 -3.62361860E-05  2.20700198E-04  1.39616374E-01  1.39617074E-01  2.56555990E-03
  257300  1.64845843E-04  8.85229251E-05  1.39782941E-01  1.39783323E-01  2.60411419E-03
  257400  1.23222075E-04  1.08990559E-04  1.39743277E-01  1.39743918E-01  2.61241452E-03
  257500  3.16305021E-05  1.02515886E-04  1.39417346E-01  1.39417931E-01  2.53409424E-03
  257600  1.32500984E-04  4.66463616E-05  1.39590026E-01  1.39591031E-01  2.57659087E-03
  257700  7.41699720E-05  1.33300082E-04  1.39608483E-01  1.39609201E-01  2.65917163E-03
  257800 -2.40115904E-05 -1.50823319E-04  1.39511360E-01  1.39512192E-01  2.60855493E-03
  257900  2.63982582E-04 -5.10093867E-05  1.39596063E-01  1.39596621E-01  2.73680326E-03
  258000 -1.52945143E-05  2.85208874E-04  1.39475940E-01  1.39476553E-01  2.86924375E-03
  258100  1.84756542E-04 -1.24900651E-04  1.39510208E-01  1.39510652E-01  2.53599979E-03
  258200 -5.58563275E-06 -1.06908918E-04  1.39813608E-01  1.39813988E-01  2.60370145E-03
  258300  6.73148552E-05  2.35530939E-04  1.39689815E-01  1.39690232E-01  2.57595939E-03
  258400  3.11903127E-05 -1.30622996E-04  1.39569709E-01  1.39570051E-01  2.53730368E-03
  258500  8.77197295E-05  4.64231491E-05  1.39757635E-01  1.39757831E-01  2.52008218E-03
  258600  1.55096052E-04 -5.14688668E-05  1.39519418E-01  1.39519945E-01  2.71435594E-03
  258700  2.99627856E-05 -1.30291590E-04  1.39508814E-01  1.39509418E-01  2.59728569E-03
  258800 -1.25041730E-04 -1.40424707E-04  1.39677224E-01  1.39677517E-01  2.55739349E-03
  258900 -3.41676086E-05 -9.38526774E-05  1.39485366E-01  1.39485855E-01  2.68968511E-03
  259000 -2.41075535E-04 -1.28225492E-04  1.39637762E-01  1.39638392E-01  2.60218193E-03
  259100  4.94615371E-05 -1.20078428E-04  1.39431541E-01  1.39432726E-01  2.54158449E-03
  259200  4.50183218E-05 -3.03296490E-06  1.39748281E-01  1.39748713E-01  2.62372147E-03
  259300  1.15679519E-04  1.07653177E-04  1.39713209E-01  1.39713885E-01  2.62281365E-03
  259400  9.14664699E-05 -6.99689931E-05  1.39710177E-01  1.39710414E-01  2.50055792E-03
  259500  5.86379602E-06 -8.80278369E-06  1.39709197E-01  1.39709653E-01  2.88033141E-03
  259600  2.34866052E-05 -6.23151922E-05  1.39433108E-01  1.39433434E-01  2.44705943E-03
  259700  1.86053250E-04  2.60498697E-05  1.39629926E-01  1.39630478E-01  2.47362350E-03
  259800 -3.05694919E-05 -6.85558265E-05  1.39535791E-01  1.39535960E-01  2.59266657E-03
  259900  7.83254547E-05 -1.62929771E-04  1.39615618E-01  1.39616117E-01  2.50579469E-03
  260000 -1.38561328E-04  7.20279965E-05  1.39710869E-01  1.39711674E-01  2.56174655E-03
  260100  7.39116839E-05  2.14216224E-05  1.39749324E-01  1.39749694E-01  2.48716719E-03
  260200 -1.12065521E-04 -1.23778224E-04  1.39741314E-01  1.39741675E-01  2.71851114E-03
  260300  1.05544565E-05 -1.33150787E-04  1.39774177E-01  1.39774963E-01  2.60146556E-03
  260400  1.52378615E-04  2.29734253E-07  1.39423455E-01  1.39424679E-01  2.68315544E-03
  260500 -3.72410723E-05 -8.23537634E-05  1.39694946E-01  1.39695272E-01  2.61859983E-03
  260600 -5.65480789E-06  3.49518601E-05  1.39618148E-01  1.39618659E-01  2.67826865E-03
  260700 -1.65686838E-04 -8.22261585E-05  1.39802315E-01  1.39802836E-01  2.57859262E-03
  260800  3.60915289E-05 -3.55511822E-06  1.39679806E-01  1.39680035E-01  2.44501464E-03
  260900  1.55571350E-04  5.75503867E-05  1.39796643E-01  1.39797025E-01  2.52494188E-03
  261000  5.87347713E-05  1.31012313E-04  1.39550657E-01  1.39551052E-01  2.71072516E-03
  261100  2.93085253E-05  6.46777624E-05  1.39512980E-01  1.39513798E-01  2.70341211E-03
  261200 -1.64606473E-05  1.83403381E-05  1.39653085E-01  1.39653670E-01  2.65096993E-03
  261300 -2.38671369E-05 -1.10949465E-04  1.39657432E-01  1.39658158E-01  2.50851394E-03
  261400 -6.94742922E-05 -3.01119921E-04  1.39734816E-01  1.39735478E-01  2.71848773E-03
  261500  1.59520971E-04 -1.33937185E-04  1.39670768E-01  1.39671500E-01  2.44533504E-03
  261600 -3.98370959E-05 -4.28744947E-06  1.39799350E-01  1.39799565E-01  2.55318593E-03
  261700  6.04150702E-05 -1.27310928E-04  1.39762348E-01  1.39762978E-01  2.46412680E-03
  261800 -2.89127254E-05  1.15750253E-05  1.39574848E-01  1.39575499E-01  2.57815284E-03
  261900  1.33217108E-04  1.68170584E-05  1.39528572E-01  1.39529052E-01  2.52646011E-03
  262000 -1.17644750E-04 -2.74772813E-05  1.39606707E-01  1.39606874E-01  2.55747483E-03
  262100  1.67011211E-04 -2.30635537E-04  1.39601127E-01  1.39601869E-01  2.60933012E-03
  262200 -6.73948535E-05 -2.04862651E-05  1.39531760E-01  1.39532371E-01  2.50877582E-03
  262300 -1.25953477E-04 -1.54069219E-04  1.39503520E-01  1.39503912E-01  2.67822030E-03
  262400  3.20737203E-05 -1.82902306E-04  1.39530140E-01  1.39530789E-01  2.54411647E-03
  262500  4.02634171E-05  1.86256250E-04  1.39607360E-01  1.39607836E-01  2.58448842E-03
  262600 -1.18341704E-04 -4.15332138E-05  1.39494467E-01  1.39495224E-01  2.65695482E-03
  262700 -2.30535864E-05 -4.72316838E-05  1.39515645E-01  1.39516056E-01  2.52915534E-03
  262800  5.18633531E-05 -2.52050003E-05  1.39541376E-01  1.39541897E-01  2.69006865E-03
  262900  8.57454700E-05  1.39866107E-04  1.39668439E-01  1.39668872E-01  2.39868494E-03
  263000 -8.76471376E-05 -1.46531712E-04  1.39580016E-01  1.39580602E-01  2.56991889E-03
  263100  1.70771649E-04  3.87558912E-05  1.39557929E-01  1.39558485E-01  2.63150720E-03
  263200 -2.45364396E-05  1.48584946E-04  1.39625038E-01  1.39625531E-01  2.84515635E-03
  263300 -1.48079425E-04 -1.13448281E-04  1.39690122E-01  1.39690553E-01  2.76908925E-03
  263400 -1.72269849E-05 -1.72205971E-05  1.39812547E-01  1.39812957E-01  2.52499197E-03
  263500 -2.36063984E-04 -9.20782755E-05  1.39808992E-01  1.39809535E-01  2.80076324E-03
  263600  5.04318168E-07 -1.59524538E-04  1.39663707E-01  1.39664081E-01  2.57842562E-03
  263700 -9.15962392E-06  8.88836626E-05  1.39663487E-01  1.39663875E-01  2.66883484E-03
  263800 -2.05021008E-05 -1.91233820E-04  1.39586848E-01  1.39587334E-01  2.67675064E-03
  263900 -2.68835964E-05 -2.78783719E-05  1.39741400E-01  1.39741502E-01  2.73286334E-03
  264000  1.04447380E-04  2.50911756E-04  1.39676984E-01  1.39677719E-01  2.65569359E-03
  264100  8.79329483E-05 -5.10614307E-05  1.39777573E-01  1.39777949E-01  2.67765805E-03
  264200  2.81312320E-04  2.63426434E-04  1.39845758E-01  1.39847162E-01  2.57751638E-03
  264300 -7.62220683E-05 -2.64596501E-05  1.39553727E-01  1.39553891E-01  2.85240125E-03
  264400  1.30328968E-04  1.61910663E-05  1.39818061E-01  1.39818903E-01  2.55416302E-03
  264500 -1.79441570E-04 -8.06452131E-05  1.39499899E-01  1.39500268E-01  2.59922203E-03
  264600  1.77636208E-05  2.09847250E-04  1.39717516E-01  1.39718211E-01  2.65744002E-03
  264700  1.37069184E-04 -1.96029486E-04  1.39608952E-01  1.39609365E-01  2.51338436E-03
  264800 -3.47999242E-05  1.71250250E-04  1.39559264E-01  1.39559706E-01  2.65540230E-03
  264900  1.42110151E-04  1.50368421E-04  1.39637537E-01  1.39638031E-01  2.51526818E-03
  265000  2.47488329E-04 -6.20640438E-05  1.39734191E-01  1.39734751E-01  2.72233426E-03
  265100 -4.77782284E-05 -6.37775953E-05  1.39847283E-01  1.39848032E-01  2.62624834E-03
  265200  1.62994273E-04  2.88533110E-05  1.39872599E-01  1.39873079E-01  2.59571443E-03
  265300  1.50325413E-04 -4.22202467E-05  1.39482906E-01  1.39483402E-01  2.74358601E-03
  265400  8.67106597E-05 -6.08065977E-05  1.39862630E-01  1.39862977E-01  2.69029434E-03
  265500 -2.84860119E-05  2.03747302E-04  1.39793062E-01  1.39793630E-01  2.59771898E-03
  265600 -3.14344156E-05  8.48229998E-05  1.39669269E-01  1.39669493E-01  2.48166622E-03
  265700 -1.50900966E-04  5.39929409E-05  1.39574937E-01  1.39575472E-01  2.73661428E-03
  265800 -5.08755537E-05 -2.34759700E-05  1.39985884E-01  1.39986698E-01  2.61814262E-03
  265900  6.69148589E-05 -4.68801193E-05  1.39618450E-01  1.39618833E-01  2.59606542E-03
  266000  9.16639582E-05  3.56446688E-05  1.39610054E-01  1.39610454E-01  2.72700769E-03
  266100  6.37281288E-05  2.55045814E-04  1.39692144E-01  1.39692669E-01  2.50374997E-03
  266200 -6.56756063E-05  3.97528132E-05  1.39758552E-01  1.39758810E-01  2.63613634E-03
  266300  5.85563156E-05 -7.47795102E-05  1.40001612E-01  1.40001860E-01  2.75264077E-03
  266400  3.82488346E-05 -7.96607786E-05  1.39717067E-01  1.39717239E-01  2.77823462E-03
  266500 -4.19246444E-05  4.85620508E-05  1.39714707E-01  1.39715068E-01  2.79474477E-03
  266600 -1.19304052E-04  1.43268607E-05  1.39750317E-01  1.39750857E-01  2.86096252E-03
  266700 -1.05440773E-04  4.13088611E-05  1.39692893E-01  1.39693191E-01  2.71859287E-03
  266800  2.08025616E-05 -7.35275140E-05  1.39636110E-01  1.39636355E-01  2.61934711E-03
  266900 -2.28474429E-04  8.99207445E-05  1.39781179E-01  1.39781618E-01  2.73012389E-03
  267000 -4.99791175E-06 -2.46890682E-04  1.39658434E-01  1.39659005E-01  2.68585140E-03
  267100  1.62405244E-04  1.91116954E-04  1.39724139E-01  1.39724634E-01  2.54578829E-03
  267200 -1.78307140E-04  9.04799937E-05  1.39813086E-01  1.39813915E-01  2.68045655E-03
  267300  2.42909325E-04 -1.80983680E-04  1.39665974E-01  1.39666564E-01  2.58958366E-03
  267400 -2.80513004E-05 -4.69188879E-05  1.39892177E-01  1.39892628E-01  2.84266353E-03
  267500  2.62457041E-05 -6.27294322E-05  1.39963957E-01  1.39964538E-01  2.67533670E-03
  267600 -1.49242267E-04 -2.46609847E-04  1.39606622E-01  1.39607302E-01  2.66882220E-03
  267700 -1.22332418E-04  1.61590353E-04  1.39918105E-01  1.39918638E-01  2.67051204E-03
  267800 -1.10057268E-04  2.99507776E-05  1.39775907E-01  1.39776524E-01  2.69653971E-03
  267900  1.62134317E-04  1.17895408E-04  1.39765733E-01  1.39766511E-01  2.81262270E-03
  268000 -3.23805843E-05  5.01242247E-05  1.40011569E-01  1.40011736E-01  2.90559993E-03
  268100  7.39036212E-05  6.64427571E-05  1.39909003E-01  1.39909189E-01  2.93462296E-03
  268200  6.72730743E-05  8.18664634E-05  1.39835342E-01  1.39836031E-01  2.65921534E-03
  268300  8.45533634E-05 -8.28584888E-05  1.39706678E-01  1.39707395E-01  2.76729075E-03
  268400 -1.03867764E-04  3.81732096E-05  1.39746066E-01  1.39746650E-01  2.72999197E-03
  268500 -6.24438943E-06 -4.49782550E-05  1.39781195E-01  1.39781561E-01  2.92013254E-03
  268600 -8.03908860E-05 -2.52689333E-04  1.39835280E-01  1.39836188E-01  2.87917646E-03
  268700 -1.62699638E-04  4.78000898E-05  1.39705833E-01  1.39706124E-01  2.67080701E-03
  268800  1.32970786E-04 -4.46257839E-05  1.39833913E-01  1.39834278E-01  2.87587191E-03
  268900 -2.80031918E-05 -8.57169443E-06  1.39827985E-01  1.39828541E-01  2.74428888E-03
  269000  1.98862100E-04  1.01541768E-04  1.39846165E-01  1.39846701E-01  2.84452219E-03
  269100  3.36704114E-05 -4.94942373E-05  1.39987874E-01  1.39988240E-01  2.90574843E-03
  269200 -6.40807321E-05 -1.34742362E-04  1.39672857E-01  1.39673244E-01  2.74465507E-03
  269300 -1.77557425E-05 -2.41212359E-05  1.39958574E-01  1.39958825E-01  2.83764079E-03
  269400  9.86015855E-05 -1.71840848E-04  1.39802870E-01  1.39803443E-01  2.85870029E-03
  269500 -5.71090499E-05  1.90598368E-04  1.39764949E-01  1.39765534E-01  2.63914448E-03
  269600  2.90907901E-04  3.54388469E-05  1.39814687E-01  1.39815175E-01  2.69465910E-03
  269700 -5.02932706E-05 -5.96635314E-05  1.39724299E-01  1.39724771E-01  2.76162304E-03
  269800 -1.26315448E-04 -2.85247405E-04  1.39793564E-01  1.39794156E-01  2.69265261E-03
  269900  3.96817001E-05  1.53561510E-04  1.39938193E-01  1.39938622E-01  2.79429581E-03
  270000 -6.14831008E-05 -7.68517984E-05  1.39988784E-01  1.39989057E-01  2.70452193E-03
  270100  1.46792696E-04 -2.15511807E-04  1.39861811E-01  1.39862494E-01  2.61183367E-03
  270200  9.08663941E-05 -1.33519141E-04  1.39927501E-01  1.39927896E-01  2.72970328E-03
  270300 -1.16205686E-04 -1.50745383E-04  1.39680976E-01  1.39681338E-01  2.74439545E-03
  270400  1.79634921E-04 -2.36121270E-04  1.39671083E-01  1.39671911E-01  2.90168871E-03
  270500  1.16233928E-04 -7.58481392E-05  1.39844380E-01  1.39844650E-01  2.71937932E-03
  270600  3.56329730E-05  8.60353326E-05  1.39791535E-01  1.39791727E-01  2.60718916E-03
  270700  1.40626674E-04 -8.14962229E-05  1.39729249E-01  1.39729519E-01  2.87746846E-03
  270800  1.67813492E-04  1.46496714E-04  1.39906457E-01  1.39907206E-01  2.69202292E-03
  270900  5.05593648E-06  8.10950231E-05  1.39626237E-01  1.39626843E-01  2.89051820E-03
  271000  2.37320808E-05  1.50138708E-04  1.39813393E-01  1.39813955E-01  2.64127892E-03
  271100  1.31406442E-04  2.83594383E-06  1.39715256E-01  1.39715661E-01  2.84850873E-03
  271200  5.56919751E-05 -1.94161604E-04  1.39807704E-01  1.39807929E-01  2.69222181E-03
  271300 -4.29127160E-05  4.05466561E-05  1.39581945E-01  1.39582292E-01  2.81918080E-03
  271400  4.01635483E-05 -8.45005066E-05  1.39733526E-01  1.39733947E-01  2.86819979E-03
